Lat, long, elev, period,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,Eref,CMD,MAR,RH,CMI,DD1040,Tmax_wt,Tmax_sp,Tmax_sm,Tmax_at,Tmin_wt,Tmin_sp,Tmin_sm,Tmin_at,Tave_wt,Tave_sp,Tave_sm,Tave_at,PPT_wt,PPT_sp,PPT_sm,PPT_at,Rad_wt,Rad_sp,Rad_sm,Rad_at,DD_0_wt,DD_0_sp,DD_0_sm,DD_0_at,DD5_wt,DD5_sp,DD5_sm,DD5_at,DD_18_wt,DD_18_sp,DD_18_sm,DD_18_at,DD18_wt,DD18_sp,DD18_sm,DD18_at,NFFD_wt,NFFD_sp,NFFD_sm,NFFD_at,PAS_wt,PAS_sp,PAS_sm,PAS_at,Eref_wt,Eref_sp,Eref_sm,Eref_at,CMD_wt,CMD_sp,CMD_sm,CMD_at,RH_wt,RH_sp,RH_sm,RH_at,CMI_wt,CMI_sp,CMI_sm,CMI_at,Tmax_01,Tmax_02,Tmax_03,Tmax_04,Tmax_05,Tmax_06,Tmax_07,Tmax_08,Tmax_09,Tmax_10,Tmax_11,Tmax_12,Tmin_01,Tmin_02,Tmin_03,Tmin_04,Tmin_05,Tmin_06,Tmin_07,Tmin_08,Tmin_09,Tmin_10,Tmin_11,Tmin_12,Tave_01,Tave_02,Tave_03,Tave_04,Tave_05,Tave_06,Tave_07,Tave_08,Tave_09,Tave_10,Tave_11,Tave_12,Prec_01,Prec_02,Prec_03,Prec_04,Prec_05,Prec_06,Prec_07,Prec_08,Prec_09,Prec_10,Prec_11,Prec_12,Rad_01,Rad_02,Rad_03,Rad_04,Rad_05,Rad_06,Rad_07,Rad_08,Rad_09,Rad_10,Rad_11,Rad_12,DD_0_01,DD_0_02,DD_0_03,DD_0_04,DD_0_05,DD_0_06,DD_0_07,DD_0_08,DD_0_09,DD_0_10,DD_0_11,DD_0_12,DD5_01,DD5_02,DD5_03,DD5_04,DD5_05,DD5_06,DD5_07,DD5_08,DD5_09,DD5_10,DD5_11,DD5_12,DD_18_01,DD_18_02,DD_18_03,DD_18_04,DD_18_05,DD_18_06,DD_18_07,DD_18_08,DD_18_09,DD_18_10,DD_18_11,DD_18_12,DD18_01,DD18_02,DD18_03,DD18_04,DD18_05,DD18_06,DD18_07,DD18_08,DD18_09,DD18_10,DD18_11,DD18_12,NFFD_01,NFFD_02,NFFD_03,NFFD_04,NFFD_05,NFFD_06,NFFD_07,NFFD_08,NFFD_09,NFFD_10,NFFD_11,NFFD_12,PAS_01,PAS_02,PAS_03,PAS_04,PAS_05,PAS_06,PAS_07,PAS_08,PAS_09,PAS_10,PAS_11,PAS_12,Eref_01,Eref_02,Eref_03,Eref_04,Eref_05,Eref_06,Eref_07,Eref_08,Eref_09,Eref_10,Eref_11,Eref_12,CMD_01,CMD_02,CMD_03,CMD_04,CMD_05,CMD_06,CMD_07,CMD_08,CMD_09,CMD_10,CMD_11,CMD_12,RH_01,RH_02,RH_03,RH_04,RH_05,RH_06,RH_07,RH_08,RH_09,RH_10,RH_11,RH_12,CMI_01,CMI_02,CMI_03,CMI_04,CMI_05,CMI_06,CMI_07,CMI_08,CMI_09,CMI_10,CMI_11,CMI_12
48.809,-123.63,66,Normal_1971_2000.nrm,9.8,17.3,3.2,14.1,1077,165,18.4,104.9,105,2044,3072,100,299,93,310,217,45,-16.7,35.4,675,322,12.6,73,53.17,905,6.6,13.6,21.7,14,0.8,4.5,11.1,6,3.7,9.1,16.4,10,477,203,85,313,4.9,16.7,20.1,8.8,79,14,0,12,79,408,1053,504,1284,834,212,742,1,12,68,19,50,77,92,80,30,4,0,10,42,195,323,115,0,54,237,30,80,70,67,74,43.21,7.38,-15.23,17.81,6,7.8,10.3,13.6,17,19.7,22.6,22.9,19.7,13.9,8.6,5.9,0.4,1.2,2.3,4.2,7.1,9.8,11.8,11.8,9.3,6,2.7,1,3.2,4.5,6.3,8.9,12,14.7,17.2,17.3,14.5,9.9,5.6,3.4,162,137,101,58,44,36,21,28,36,93,184,178,4.8,6.2,12.2,17.5,20.4,22,20.5,17.8,13.9,7.8,4.8,3.7,31,20,12,3,0,0,0,0,0,1,11,28,23,31,62,123,223,291,379,383,287,163,54,25,461,374,366,274,193,111,50,52,119,251,371,449,1,0,1,3,8,12,25,30,16,3,1,0,16,17,22,26,30,30,31,31,29,28,22,18,12,7,3,1,0,0,0,0,0,0,10,11,12,20,40,64,92,104,117,102,66,34,15,10,0,0,0,7,47,68,95,74,30,0,0,0,80,77,73,69,69,69,67,66,68,74,80,83,14.87,11.87,7.35,1.42,-1.4,-3.2,-6.23,-5.8,-3.42,4.85,16.38,16.47
48.809,-123.63,66,Normal_1991_2020.nrm,10.4,18.1,3.9,14.2,1112,168,18.3,107.8,91,2207,2894,135,309,82,316,234,36,-14.5,35.8,679,319,12.6,74,55.22,1020,7,13.9,22.4,14.3,1.5,5.2,12,6.7,4.3,9.6,17.2,10.5,479,216,80,337,4.9,16.6,20.1,8.8,68,13,0,10,95,448,1123,541,1235,791,170,698,1,15,95,23,56,80,92,82,24,3,0,8,42,196,327,114,0,52,248,20,81,71,68,75,43.13,8.43,-16.55,20.22,6.7,8.1,10.4,13.8,17.7,20.3,23.4,23.5,20,13.9,9.1,6.2,1.4,1.5,2.7,4.8,8,10.6,12.7,12.7,10.1,6.7,3.4,1.6,4.1,4.8,6.5,9.3,12.8,15.4,18,18.1,15.1,10.3,6.2,3.9,182,117,112,62,42,34,19,27,46,110,181,179,4.8,6.2,12,17.2,20.5,21.9,20.6,17.9,13.8,7.7,4.8,3.7,25,19,11,2,0,0,0,0,0,1,9,25,31,35,67,134,247,312,405,406,303,175,64,30,435,366,357,262,172,95,36,39,106,238,354,434,1,0,1,4,10,16,37,41,19,4,1,0,19,17,23,27,30,30,31,31,30,29,23,19,10,5,2,1,0,0,0,0,0,0,8,9,12,20,39,64,93,105,119,103,65,33,15,10,0,0,0,1,51,72,100,76,20,0,0,0,81,77,74,71,69,70,67,67,69,76,81,84,16.73,9.83,8.44,1.8,-1.8,-3.64,-6.83,-6.09,-2.37,6.67,15.92,16.57
